2024-10-04 17:41:05 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:41:19 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:41:42 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:41:47 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:46:29 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 500 45

2024-10-04 17:48:45 pm | info | genix : Socket IO server listening on port 3000
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:48:49 pm | http | ::1 - - "POST /api/saveDummyData HTTP/1.1" 200 38

2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
  TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : TypeError: Bind parameters must not contain undefined. To pass SQL NULL specify JS null
2024-10-04 17:50:05 pm | error | db_manager : SaveDummyData : undefined 
